"";"Animal";"Component";"Value";"cgroups"
"1216";"6834";"O2";0,325631825;"O2"
"1217";"6834";"O2";0,325631825;"O2"
"1218";"6834";"O2";0,325631825;"O2"
"1219";"6834";"O2";0,325631825;"O2"
"1220";"6834";"O2";0,325631825;"O2"
"1221";"6834";"O2";0,325631825;"O2"
"1222";"6834";"O2";0,325631825;"O2"
"1223";"6834";"O2";0,325631825;"O2"
"1224";"6834";"O2";0,325631825;"O2"
"1225";"6834";"O2";0,325631825;"O2"
"1226";"6834";"O2";0,325631825;"O2"
"1227";"6834";"O2";0,325631825;"O2"
"1228";"6834";"O2";0,325631825;"O2"
"1229";"6834";"O2";0,325631825;"O2"
"1230";"6834";"O2";0,325631825;"O2"
"1231";"6834";"O2";0,325631825;"O2"
"1232";"6834";"O2";0,325631825;"O2"
"1233";"6834";"O2";0,325631825;"O2"
"1234";"6834";"O2";0,325631825;"O2"
"1235";"6834";"O2";0,325631825;"O2"
"1236";"6834";"O2";0,325631825;"O2"
"1237";"6834";"O2";0,325631825;"O2"
"1238";"6834";"O2";0,325631825;"O2"
"1239";"6834";"O2";0,325631825;"O2"
"1240";"6834";"O2";0,325631825;"O2"
"1241";"6834";"O2";0,325631825;"O2"
"1242";"6834";"O2";0,325631825;"O2"
"1243";"6834";"O2";0,325631825;"O2"
"1244";"6834";"O2";0,325631825;"O2"
"1245";"6834";"O2";0,325631825;"O2"
"1246";"6834";"O2";0,325631825;"O2"
"1247";"6834";"O2";0,325631825;"O2"
"1248";"6834";"O2";0,325631825;"O2"
"1249";"6834";"O2";0,325631825;"O2"
"1250";"6834";"O2";0,325631825;"O2"
"1251";"6834";"O2";0,325631825;"O2"
"1252";"6834";"O2";0,325631825;"O2"
"1253";"6834";"O2";0,325631825;"O2"
"1254";"6834";"O2";0,325631825;"O2"
"1255";"6834";"O2";0,325631825;"O2"
"1256";"6834";"O2";0,325631825;"O2"
"1257";"6834";"O2";0,325631825;"O2"
"1258";"6834";"O2";0,325631825;"O2"
"1259";"6834";"O2";0,325631825;"O2"
"1260";"6834";"O2";0,325631825;"O2"
"1261";"6834";"O2";0,325631825;"O2"
"1262";"6834";"O2";0,325631825;"O2"
"1263";"6834";"O2";0,325631825;"O2"
"1264";"6834";"O2";0,325631825;"O2"
"1265";"6834";"O2";0,325631825;"O2"
"1266";"6834";"O2";0,325631825;"O2"
"1267";"6834";"O2";0,325631825;"O2"
"1268";"6834";"O2";0,325631825;"O2"
"1269";"6834";"O2";0,325631825;"O2"
"1270";"6834";"O2";0,325631825;"O2"
"1271";"6834";"O2";0,325631825;"O2"
"1272";"6834";"O2";0,325631825;"O2"
"1273";"6834";"O2";0,325631825;"O2"
"1274";"6834";"O2";0,325631825;"O2"
"1275";"6834";"O2";0,325631825;"O2"
"1276";"6834";"O2";0,325631825;"O2"
"1277";"6834";"O2";0,325631825;"O2"
"1278";"6834";"O2";0,325631825;"O2"
"1279";"6834";"O2";0,325631825;"O2"
"1280";"6834";"O2";0,325631825;"O2"
"1281";"6834";"O2";0,325631825;"O2"
"1282";"6834";"O2";0,325631825;"O2"
"1283";"6834";"O2";0,325631825;"O2"
"1284";"6834";"O2";0,325631825;"O2"
"1285";"6834";"O2";0,325631825;"O2"
"1286";"6834";"O2";0,325631825;"O2"
"1287";"6834";"O2";0,325631825;"O2"
"1288";"6834";"O2";0,325631825;"O2"
"1289";"6834";"O2";0,325631825;"O2"
"1290";"6834";"O2";0,325631825;"O2"
"1291";"6834";"O2";0,325631825;"O2"
"1292";"6834";"O2";0,325631825;"O2"
"1293";"6834";"O2";0,325631825;"O2"
"1294";"6834";"O2";0,325631825;"O2"
"1295";"6834";"O2";0,325631825;"O2"
"1296";"6834";"O2";0,325631825;"O2"
"1297";"6835";"CO2";0,316674433333333;"6835"
"1298";"6835";"CO2";0,316674433333333;"6835"
"1299";"6835";"CO2";0,316674433333333;"6835"
"1300";"6835";"CO2";0,316674433333333;"6835"
"1301";"6835";"CO2";0,316674433333333;"6835"
"1302";"6835";"CO2";0,316674433333333;"6835"
"1303";"6835";"CO2";0,316674433333333;"6835"
"1304";"6835";"CO2";0,316674433333333;"6835"
"1305";"6835";"CO2";0,316674433333333;"6835"
"1306";"6835";"CO2";0,316674433333333;"6835"
"1307";"6835";"CO2";0,316674433333333;"6835"
"1308";"6835";"CO2";0,316674433333333;"6835"
"1309";"6835";"CO2";0,316674433333333;"6835"
"1310";"6835";"CO2";0,316674433333333;"6835"
"1311";"6835";"CO2";0,316674433333333;"6835"
"1312";"6835";"CO2";0,316674433333333;"6835"
"1313";"6835";"CO2";0,316674433333333;"6835"
"1314";"6835";"CO2";0,316674433333333;"6835"
"1315";"6835";"CO2";0,316674433333333;"6835"
"1316";"6835";"CO2";0,316674433333333;"6835"
"1317";"6835";"CO2";0,316674433333333;"6835"
"1318";"6835";"CO2";0,316674433333333;"6835"
"1319";"6835";"CO2";0,316674433333333;"6835"
"1320";"6835";"CO2";0,316674433333333;"6835"
"1321";"6835";"CO2";0,316674433333333;"6835"
"1322";"6835";"CO2";0,316674433333333;"6835"
"1323";"6835";"CO2";0,316674433333333;"6835"
"1324";"6835";"CO2";0,316674433333333;"6835"
"1325";"6835";"CO2";0,316674433333333;"6835"
"1326";"6835";"CO2";0,316674433333333;"6835"
"1327";"6835";"CO2";0,316674433333333;"6835"
"1328";"6835";"CO2";0,316674433333333;"6835"
"1329";"6835";"CO2";0,316674433333333;"6835"
"1330";"6835";"CO2";0,316674433333333;"6835"
"1331";"6835";"CO2";0,316674433333333;"6835"
"1332";"6835";"CO2";0,316674433333333;"6835"
"1333";"6835";"CO2";0,316674433333333;"6835"
"1334";"6835";"CO2";0,316674433333333;"6835"
"1335";"6835";"CO2";0,316674433333333;"6835"
"1336";"6835";"CO2";0,316674433333333;"6835"
"1337";"6835";"CO2";0,316674433333333;"6835"
"1338";"6835";"CO2";0,316674433333333;"6835"
"1339";"6835";"CO2";0,316674433333333;"6835"
"1340";"6835";"CO2";0,316674433333333;"6835"
"1341";"6835";"CO2";0,316674433333333;"6835"
"1342";"6835";"CO2";0,316674433333333;"6835"
"1343";"6835";"CO2";0,316674433333333;"6835"
"1344";"6835";"CO2";0,316674433333333;"6835"
"1345";"6835";"CO2";0,316674433333333;"6835"
"1346";"6835";"CO2";0,316674433333333;"6835"
"1347";"6835";"CO2";0,316674433333333;"6835"
"1348";"6835";"CO2";0,316674433333333;"6835"
"1349";"6835";"CO2";0,316674433333333;"6835"
"1350";"6835";"CO2";0,316674433333333;"6835"
"1351";"6835";"CO2";0,316674433333333;"6835"
"1352";"6835";"CO2";0,316674433333333;"6835"
"1353";"6835";"CO2";0,316674433333333;"6835"
"1354";"6835";"CO2";0,316674433333333;"6835"
"1355";"6835";"CO2";0,316674433333333;"6835"
"1356";"6835";"CO2";0,316674433333333;"6835"
"1357";"6835";"CO2";0,316674433333333;"6835"
"1358";"6835";"CO2";0,316674433333333;"6835"
"1359";"6835";"CO2";0,316674433333333;"6835"
"1360";"6835";"CO2";0,316674433333333;"6835"
"1361";"6835";"CO2";0,316674433333333;"6835"
"1362";"6835";"CO2";0,316674433333333;"6835"
"1363";"6835";"CO2";0,316674433333333;"6835"
"1364";"6835";"CO2";0,316674433333333;"6835"
"1365";"6835";"CO2";0,316674433333333;"6835"
"1366";"6835";"CO2";0,316674433333333;"6835"
"1367";"6835";"CO2";0,316674433333333;"6835"
"1368";"6835";"CO2";0,316674433333333;"6835"
"1369";"6835";"CO2";0,316674433333333;"6835"
"1370";"6835";"CO2";0,316674433333333;"6835"
"1371";"6835";"CO2";0,316674433333333;"6835"
"1372";"6835";"CO2";0,316674433333333;"6835"
"1373";"6835";"CO2";0,316674433333333;"6835"
"1374";"6835";"CO2";0,316674433333333;"6835"
"1375";"6835";"CO2";0,316674433333333;"6835"
"1376";"6835";"CO2";0,316674433333333;"6835"
"1377";"6835";"CO2";0,316674433333333;"6835"
"1378";"6835";"CO2";0,316674433333333;"6835"
"1379";"6835";"CO2";0,316674433333333;"6835"
"1380";"6835";"CO2";0,316674433333333;"6835"
"1381";"6835";"CO2";0,316674433333333;"6835"
"1382";"6835";"CO2";0,316674433333333;"6835"
"1383";"6835";"CO2";0,316674433333333;"6835"
"1384";"6835";"CO2";0,316674433333333;"6835"
"1385";"6835";"CO2";0,316674433333333;"6835"
"1386";"6835";"CO2";0,316674433333333;"6835"
"1387";"6835";"CO2";0,316674433333333;"6835"
"1388";"6835";"CO2";0,316674433333333;"6835"
"1389";"6835";"CO2";0,316674433333333;"6835"
"1390";"6835";"CO2";0,316674433333333;"6835"
"1391";"6835";"CO2";0,316674433333333;"6835"
"1392";"6835";"CO2";0,316674433333333;"6835"
"1393";"6835";"CO2";0,316674433333333;"6835"
"1394";"6835";"CO2";0,316674433333333;"6835"
"1395";"6835";"CO2";0,316674433333333;"6835"
"1396";"6835";"CO2";0,316674433333333;"6835"
"1397";"6835";"CO2";0,316674433333333;"6835"
"1398";"6835";"CO2";0,316674433333333;"6835"
"1399";"6835";"CO2";0,316674433333333;"6835"
"1400";"6835";"CO2";0,316674433333333;"6835"
"1401";"6835";"CO2";0,316674433333333;"6835"
"1402";"6835";"CO2";0,316674433333333;"6835"
"1403";"6835";"CO2";0,316674433333333;"6835"
"1404";"6835";"CO2";0,316674433333333;"6835"
"1405";"6835";"CO2";0,316674433333333;"6835"
"1406";"6835";"CO2";0,316674433333333;"6835"
"1407";"6835";"CO2";0,316674433333333;"6835"
"1408";"6835";"CO2";0,316674433333333;"6835"
"1409";"6835";"CO2";0,316674433333333;"6835"
"1410";"6835";"CO2";0,316674433333333;"6835"
"1411";"6835";"CO2";0,316674433333333;"6835"
"1412";"6835";"CO2";0,316674433333333;"6835"
"1413";"6835";"CO2";0,316674433333333;"6835"
"1414";"6835";"CO2";0,316674433333333;"6835"
"1415";"6835";"CO2";0,316674433333333;"6835"
"1416";"6835";"CO2";0,316674433333333;"6835"
"1417";"6835";"CO2";0,316674433333333;"6835"
"1418";"6835";"CO2";0,316674433333333;"6835"
"1419";"6835";"CO2";0,316674433333333;"6835"
"1420";"6835";"CO2";0,316674433333333;"6835"
"1421";"6835";"CO2";0,316674433333333;"6835"
"1422";"6835";"CO2";0,316674433333333;"6835"
"1423";"6835";"CO2";0,316674433333333;"6835"
"1424";"6835";"CO2";0,316674433333333;"6835"
"1425";"6835";"CO2";0,316674433333333;"6835"
"1426";"6835";"CO2";0,316674433333333;"6835"
"1427";"6835";"CO2";0,316674433333333;"6835"
"1428";"6835";"CO2";0,316674433333333;"6835"
"1429";"6835";"CO2";0,316674433333333;"6835"
"1430";"6835";"CO2";0,316674433333333;"6835"
"1431";"6835";"CO2";0,316674433333333;"6835"
"1432";"6835";"CO2";0,316674433333333;"6835"
"1433";"6835";"CO2";0,316674433333333;"6835"
"1434";"6835";"CO2";0,316674433333333;"6835"
"1435";"6835";"CO2";0,316674433333333;"6835"
"1436";"6835";"CO2";0,316674433333333;"6835"
"1437";"6835";"CO2";0,316674433333333;"6835"
"1438";"6835";"CO2";0,316674433333333;"6835"
"1439";"6835";"CO2";0,316674433333333;"6835"
"1440";"6835";"CO2";0,316674433333333;"6835"
"1441";"6835";"CO2";0,316674433333333;"6835"
"1442";"6835";"CO2";0,316674433333333;"6835"
"1443";"6835";"CO2";0,316674433333333;"6835"
"1444";"6835";"CO2";0,316674433333333;"6835"
"1445";"6835";"CO2";0,316674433333333;"6835"
"1446";"6835";"CO2";0,316674433333333;"6835"
"1447";"6835";"CO2";0,316674433333333;"6835"
"1448";"6835";"CO2";0,316674433333333;"6835"
"1449";"6835";"CO2";0,316674433333333;"6835"
"1450";"6835";"CO2";0,316674433333333;"6835"
"1451";"6835";"CO2";0,316674433333333;"6835"
"1452";"6835";"CO2";0,316674433333333;"6835"
"1453";"6835";"CO2";0,316674433333333;"6835"
"1454";"6835";"CO2";0,316674433333333;"6835"
"1455";"6835";"CO2";0,316674433333333;"6835"
"1456";"6835";"CO2";0,316674433333333;"6835"
"1457";"6835";"CO2";0,316674433333333;"6835"
"1458";"6835";"CO2";0,316674433333333;"6835"
"1459";"6835";"CO2";0,316674433333333;"CO2"
"1460";"6835";"CO2";0,316674433333333;"CO2"
"1461";"6835";"CO2";0,316674433333333;"CO2"
"1462";"6835";"CO2";0,316674433333333;"CO2"
"1463";"6835";"CO2";0,316674433333333;"CO2"
"1464";"6835";"CO2";0,316674433333333;"CO2"
"1465";"6835";"CO2";0,316674433333333;"CO2"
"1466";"6835";"CO2";0,316674433333333;"CO2"
"1467";"6835";"CO2";0,316674433333333;"CO2"
"1468";"6835";"CO2";0,316674433333333;"CO2"
"1469";"6835";"CO2";0,316674433333333;"CO2"
"1470";"6835";"CO2";0,316674433333333;"CO2"
"1471";"6835";"CO2";0,316674433333333;"CO2"
"1472";"6835";"CO2";0,316674433333333;"CO2"
"1473";"6835";"CO2";0,316674433333333;"CO2"
"1474";"6835";"CO2";0,316674433333333;"CO2"
"1475";"6835";"CO2";0,316674433333333;"CO2"
"1476";"6835";"CO2";0,316674433333333;"CO2"
"1477";"6835";"CO2";0,316674433333333;"CO2"
"1478";"6835";"CO2";0,316674433333333;"CO2"
"1479";"6835";"CO2";0,316674433333333;"CO2"
"1480";"6835";"CO2";0,316674433333333;"CO2"
"1481";"6835";"CO2";0,316674433333333;"CO2"
"1482";"6835";"CO2";0,316674433333333;"CO2"
"1483";"6835";"CO2";0,316674433333333;"CO2"
"1484";"6835";"CO2";0,316674433333333;"CO2"
"1485";"6835";"CO2";0,316674433333333;"CO2"
"1486";"6835";"CO2";0,316674433333333;"CO2"
"1487";"6835";"CO2";0,316674433333333;"CO2"
"1488";"6835";"CO2";0,316674433333333;"CO2"
"1489";"6835";"CO2";0,316674433333333;"CO2"
"1490";"6835";"CO2";0,316674433333333;"CO2"
"1491";"6835";"CO2";0,316674433333333;"CO2"
"1492";"6835";"CO2";0,316674433333333;"CO2"
"1493";"6835";"CO2";0,316674433333333;"CO2"
"1494";"6835";"CO2";0,316674433333333;"CO2"
"1495";"6835";"CO2";0,316674433333333;"CO2"
"1496";"6835";"CO2";0,316674433333333;"CO2"
"1497";"6835";"CO2";0,316674433333333;"CO2"
"1498";"6835";"CO2";0,316674433333333;"CO2"
"1499";"6835";"CO2";0,316674433333333;"CO2"
"1500";"6835";"CO2";0,316674433333333;"CO2"
"1501";"6835";"CO2";0,316674433333333;"CO2"
"1502";"6835";"CO2";0,316674433333333;"CO2"
"1503";"6835";"CO2";0,316674433333333;"CO2"
"1504";"6835";"CO2";0,316674433333333;"CO2"
"1505";"6835";"CO2";0,316674433333333;"CO2"
"1506";"6835";"CO2";0,316674433333333;"CO2"
"1507";"6835";"CO2";0,316674433333333;"CO2"
"1508";"6835";"CO2";0,316674433333333;"CO2"
"1509";"6835";"CO2";0,316674433333333;"CO2"
"1510";"6835";"CO2";0,316674433333333;"CO2"
"1511";"6835";"CO2";0,316674433333333;"CO2"
"1512";"6835";"CO2";0,316674433333333;"CO2"
"1513";"6835";"CO2";0,316674433333333;"CO2"
"1514";"6835";"CO2";0,316674433333333;"CO2"
"1515";"6835";"CO2";0,316674433333333;"CO2"
"1516";"6835";"CO2";0,316674433333333;"CO2"
"1517";"6835";"CO2";0,316674433333333;"CO2"
"1518";"6835";"CO2";0,316674433333333;"CO2"
"1519";"6835";"CO2";0,316674433333333;"CO2"
"1520";"6835";"CO2";0,316674433333333;"CO2"
"1521";"6835";"CO2";0,316674433333333;"CO2"
"1522";"6835";"CO2";0,316674433333333;"CO2"
"1523";"6835";"CO2";0,316674433333333;"CO2"
"1524";"6835";"CO2";0,316674433333333;"CO2"
"1525";"6835";"CO2";0,316674433333333;"CO2"
"1526";"6835";"CO2";0,316674433333333;"CO2"
"1527";"6835";"CO2";0,316674433333333;"CO2"
"1528";"6835";"CO2";0,316674433333333;"CO2"
"1529";"6835";"CO2";0,316674433333333;"CO2"
"1530";"6835";"CO2";0,316674433333333;"CO2"
"1531";"6835";"CO2";0,316674433333333;"CO2"
"1532";"6835";"CO2";0,316674433333333;"CO2"
"1533";"6835";"CO2";0,316674433333333;"CO2"
"1534";"6835";"CO2";0,316674433333333;"CO2"
"1535";"6835";"CO2";0,316674433333333;"CO2"
"1536";"6835";"CO2";0,316674433333333;"CO2"
"1537";"6835";"CO2";0,316674433333333;"CO2"
"1538";"6835";"CO2";0,316674433333333;"CO2"
"1539";"6835";"CO2";0,316674433333333;"CO2"
"1540";"6835";"CO2";0,316674433333333;"CO2"
"1541";"6835";"CO2";0,316674433333333;"CO2"
"1542";"6835";"CO2";0,316674433333333;"CO2"
"1543";"6835";"CO2";0,316674433333333;"CO2"
"1544";"6835";"CO2";0,316674433333333;"CO2"
"1545";"6835";"CO2";0,316674433333333;"CO2"
"1546";"6835";"CO2";0,316674433333333;"CO2"
"1547";"6835";"CO2";0,316674433333333;"CO2"
"1548";"6835";"CO2";0,316674433333333;"CO2"
"1549";"6835";"CO2";0,316674433333333;"CO2"
"1550";"6835";"CO2";0,316674433333333;"CO2"
"1551";"6835";"CO2";0,316674433333333;"CO2"
"1552";"6835";"CO2";0,316674433333333;"CO2"
"1553";"6835";"CO2";0,316674433333333;"CO2"
"1554";"6835";"CO2";0,316674433333333;"CO2"
"1555";"6835";"CO2";0,316674433333333;"CO2"
"1556";"6835";"CO2";0,316674433333333;"CO2"
"1557";"6835";"CO2";0,316674433333333;"CO2"
"1558";"6835";"CO2";0,316674433333333;"CO2"
"1559";"6835";"CO2";0,316674433333333;"CO2"
"1560";"6835";"CO2";0,316674433333333;"CO2"
"1561";"6835";"CO2";0,316674433333333;"CO2"
"1562";"6835";"CO2";0,316674433333333;"CO2"
"1563";"6835";"CO2";0,316674433333333;"CO2"
"1564";"6835";"CO2";0,316674433333333;"CO2"
"1565";"6835";"CO2";0,316674433333333;"CO2"
"1566";"6835";"CO2";0,316674433333333;"CO2"
"1567";"6835";"CO2";0,316674433333333;"CO2"
"1568";"6835";"CO2";0,316674433333333;"CO2"
"1569";"6835";"CO2";0,316674433333333;"CO2"
"1570";"6835";"CO2";0,316674433333333;"CO2"
"1571";"6835";"CO2";0,316674433333333;"CO2"
"1572";"6835";"CO2";0,316674433333333;"CO2"
"1573";"6835";"CO2";0,316674433333333;"CO2"
"1574";"6835";"CO2";0,316674433333333;"CO2"
"1575";"6835";"CO2";0,316674433333333;"CO2"
"1576";"6835";"CO2";0,316674433333333;"CO2"
"1577";"6835";"CO2";0,316674433333333;"CO2"
"1578";"6835";"CO2";0,316674433333333;"CO2"
"1579";"6835";"CO2";0,316674433333333;"CO2"
"1580";"6835";"CO2";0,316674433333333;"CO2"
"1581";"6835";"CO2";0,316674433333333;"CO2"
"1582";"6835";"CO2";0,316674433333333;"CO2"
"1583";"6835";"CO2";0,316674433333333;"CO2"
"1584";"6835";"CO2";0,316674433333333;"CO2"
"1585";"6835";"CO2";0,316674433333333;"CO2"
"1586";"6835";"CO2";0,316674433333333;"CO2"
"1587";"6835";"CO2";0,316674433333333;"CO2"
"1588";"6835";"CO2";0,316674433333333;"CO2"
"1589";"6835";"CO2";0,316674433333333;"CO2"
"1590";"6835";"CO2";0,316674433333333;"CO2"
"1591";"6835";"CO2";0,316674433333333;"CO2"
"1592";"6835";"CO2";0,316674433333333;"CO2"
"1593";"6835";"CO2";0,316674433333333;"CO2"
"1594";"6835";"CO2";0,316674433333333;"CO2"
"1595";"6835";"CO2";0,316674433333333;"CO2"
"1596";"6835";"CO2";0,316674433333333;"CO2"
"1597";"6835";"CO2";0,316674433333333;"CO2"
"1598";"6835";"CO2";0,316674433333333;"CO2"
"1599";"6835";"CO2";0,316674433333333;"CO2"
"1600";"6835";"CO2";0,316674433333333;"CO2"
"1601";"6835";"CO2";0,316674433333333;"CO2"
"1602";"6835";"CO2";0,316674433333333;"CO2"
"1603";"6835";"CO2";0,316674433333333;"CO2"
"1604";"6835";"CO2";0,316674433333333;"CO2"
"1605";"6835";"CO2";0,316674433333333;"CO2"
"1606";"6835";"CO2";0,316674433333333;"CO2"
"1607";"6835";"CO2";0,316674433333333;"CO2"
"1608";"6835";"CO2";0,316674433333333;"CO2"
"1609";"6835";"CO2";0,316674433333333;"CO2"
"1610";"6835";"CO2";0,316674433333333;"CO2"
"1611";"6835";"CO2";0,316674433333333;"CO2"
"1612";"6835";"CO2";0,316674433333333;"CO2"
"1613";"6835";"CO2";0,316674433333333;"CO2"
"1614";"6835";"CO2";0,316674433333333;"CO2"
"1615";"6835";"CO2";0,316674433333333;"CO2"
"1616";"6835";"CO2";0,316674433333333;"CO2"
"1617";"6835";"CO2";0,316674433333333;"CO2"
"1618";"6835";"CO2";0,316674433333333;"CO2"
"1619";"6835";"CO2";0,316674433333333;"CO2"
"1620";"6835";"CO2";0,316674433333333;"CO2"
"1621";"6835";"O2";0,316674433333333;"6835"
"1622";"6835";"O2";0,316674433333333;"6835"
"1623";"6835";"O2";0,316674433333333;"6835"
"1624";"6835";"O2";0,316674433333333;"6835"
"1625";"6835";"O2";0,316674433333333;"6835"
"1626";"6835";"O2";0,316674433333333;"6835"
"1627";"6835";"O2";0,316674433333333;"6835"
"1628";"6835";"O2";0,316674433333333;"6835"
"1629";"6835";"O2";0,316674433333333;"6835"
"1630";"6835";"O2";0,316674433333333;"6835"
"1631";"6835";"O2";0,316674433333333;"6835"
"1632";"6835";"O2";0,316674433333333;"6835"
"1633";"6835";"O2";0,316674433333333;"6835"
"1634";"6835";"O2";0,316674433333333;"6835"
"1635";"6835";"O2";0,316674433333333;"6835"
"1636";"6835";"O2";0,316674433333333;"6835"
"1637";"6835";"O2";0,316674433333333;"6835"
"1638";"6835";"O2";0,316674433333333;"6835"
"1639";"6835";"O2";0,316674433333333;"6835"
"1640";"6835";"O2";0,316674433333333;"6835"
"1641";"6835";"O2";0,316674433333333;"6835"
"1642";"6835";"O2";0,316674433333333;"6835"
"1643";"6835";"O2";0,316674433333333;"6835"
"1644";"6835";"O2";0,316674433333333;"6835"
"1645";"6835";"O2";0,316674433333333;"6835"
"1646";"6835";"O2";0,316674433333333;"6835"
"1647";"6835";"O2";0,316674433333333;"6835"
"1648";"6835";"O2";0,316674433333333;"6835"
"1649";"6835";"O2";0,316674433333333;"6835"
"1650";"6835";"O2";0,316674433333333;"6835"
"1651";"6835";"O2";0,316674433333333;"6835"
"1652";"6835";"O2";0,316674433333333;"6835"
"1653";"6835";"O2";0,316674433333333;"6835"
"1654";"6835";"O2";0,316674433333333;"6835"
"1655";"6835";"O2";0,316674433333333;"6835"
"1656";"6835";"O2";0,316674433333333;"6835"
"1657";"6835";"O2";0,316674433333333;"6835"
"1658";"6835";"O2";0,316674433333333;"6835"
"1659";"6835";"O2";0,316674433333333;"6835"
"1660";"6835";"O2";0,316674433333333;"6835"
"1661";"6835";"O2";0,316674433333333;"6835"
"1662";"6835";"O2";0,316674433333333;"6835"
"1663";"6835";"O2";0,316674433333333;"6835"
"1664";"6835";"O2";0,316674433333333;"6835"
"1665";"6835";"O2";0,316674433333333;"6835"
"1666";"6835";"O2";0,316674433333333;"6835"
"1667";"6835";"O2";0,316674433333333;"6835"
"1668";"6835";"O2";0,316674433333333;"6835"
"1669";"6835";"O2";0,316674433333333;"6835"
"1670";"6835";"O2";0,316674433333333;"6835"
"1671";"6835";"O2";0,316674433333333;"6835"
"1672";"6835";"O2";0,316674433333333;"6835"
"1673";"6835";"O2";0,316674433333333;"6835"
"1674";"6835";"O2";0,316674433333333;"6835"
"1675";"6835";"O2";0,316674433333333;"6835"
"1676";"6835";"O2";0,316674433333333;"6835"
"1677";"6835";"O2";0,316674433333333;"6835"
"1678";"6835";"O2";0,316674433333333;"6835"
"1679";"6835";"O2";0,316674433333333;"6835"
"1680";"6835";"O2";0,316674433333333;"6835"
"1681";"6835";"O2";0,316674433333333;"6835"
"1682";"6835";"O2";0,316674433333333;"6835"
"1683";"6835";"O2";0,316674433333333;"6835"
"1684";"6835";"O2";0,316674433333333;"6835"
"1685";"6835";"O2";0,316674433333333;"6835"
"1686";"6835";"O2";0,316674433333333;"6835"
"1687";"6835";"O2";0,316674433333333;"6835"
"1688";"6835";"O2";0,316674433333333;"6835"
"1689";"6835";"O2";0,316674433333333;"6835"
"1690";"6835";"O2";0,316674433333333;"6835"
"1691";"6835";"O2";0,316674433333333;"6835"
"1692";"6835";"O2";0,316674433333333;"6835"
"1693";"6835";"O2";0,316674433333333;"6835"
"1694";"6835";"O2";0,316674433333333;"6835"
"1695";"6835";"O2";0,316674433333333;"6835"
"1696";"6835";"O2";0,316674433333333;"6835"
"1697";"6835";"O2";0,316674433333333;"6835"
"1698";"6835";"O2";0,316674433333333;"6835"
"1699";"6835";"O2";0,316674433333333;"6835"
"1700";"6835";"O2";0,316674433333333;"6835"
"1701";"6835";"O2";0,316674433333333;"6835"
"1702";"6835";"O2";0,316674433333333;"6835"
"1703";"6835";"O2";0,316674433333333;"6835"
"1704";"6835";"O2";0,316674433333333;"6835"
"1705";"6835";"O2";0,316674433333333;"6835"
"1706";"6835";"O2";0,316674433333333;"6835"
"1707";"6835";"O2";0,316674433333333;"6835"
"1708";"6835";"O2";0,316674433333333;"6835"
"1709";"6835";"O2";0,316674433333333;"6835"
"1710";"6835";"O2";0,316674433333333;"6835"
"1711";"6835";"O2";0,316674433333333;"6835"
"1712";"6835";"O2";0,316674433333333;"6835"
"1713";"6835";"O2";0,316674433333333;"6835"
"1714";"6835";"O2";0,316674433333333;"6835"
"1715";"6835";"O2";0,316674433333333;"6835"
"1716";"6835";"O2";0,316674433333333;"6835"
"1717";"6835";"O2";0,316674433333333;"6835"
"1718";"6835";"O2";0,316674433333333;"6835"
"1719";"6835";"O2";0,316674433333333;"6835"
"1720";"6835";"O2";0,316674433333333;"6835"
"1721";"6835";"O2";0,316674433333333;"6835"
"1722";"6835";"O2";0,316674433333333;"6835"
"1723";"6835";"O2";0,316674433333333;"6835"
"1724";"6835";"O2";0,316674433333333;"6835"
"1725";"6835";"O2";0,316674433333333;"6835"
"1726";"6835";"O2";0,316674433333333;"6835"
"1727";"6835";"O2";0,316674433333333;"6835"
"1728";"6835";"O2";0,316674433333333;"6835"
"1729";"6835";"O2";0,316674433333333;"6835"
"1730";"6835";"O2";0,316674433333333;"6835"
"1731";"6835";"O2";0,316674433333333;"6835"
"1732";"6835";"O2";0,316674433333333;"6835"
"1733";"6835";"O2";0,316674433333333;"6835"
"1734";"6835";"O2";0,316674433333333;"6835"
"1735";"6835";"O2";0,316674433333333;"6835"
"1736";"6835";"O2";0,316674433333333;"6835"
"1737";"6835";"O2";0,316674433333333;"6835"
"1738";"6835";"O2";0,316674433333333;"6835"
"1739";"6835";"O2";0,316674433333333;"6835"
"1740";"6835";"O2";0,316674433333333;"6835"
"1741";"6835";"O2";0,316674433333333;"6835"
"1742";"6835";"O2";0,316674433333333;"6835"
"1743";"6835";"O2";0,316674433333333;"6835"
"1744";"6835";"O2";0,316674433333333;"6835"
"1745";"6835";"O2";0,316674433333333;"6835"
"1746";"6835";"O2";0,316674433333333;"6835"
"1747";"6835";"O2";0,316674433333333;"6835"
"1748";"6835";"O2";0,316674433333333;"6835"
"1749";"6835";"O2";0,316674433333333;"6835"
"1750";"6835";"O2";0,316674433333333;"6835"
"1751";"6835";"O2";0,316674433333333;"6835"
"1752";"6835";"O2";0,316674433333333;"6835"
"1753";"6835";"O2";0,316674433333333;"6835"
"1754";"6835";"O2";0,316674433333333;"6835"
"1755";"6835";"O2";0,316674433333333;"6835"
"1756";"6835";"O2";0,316674433333333;"6835"
"1757";"6835";"O2";0,316674433333333;"6835"
"1758";"6835";"O2";0,316674433333333;"6835"
"1759";"6835";"O2";0,316674433333333;"6835"
"1760";"6835";"O2";0,316674433333333;"6835"
"1761";"6835";"O2";0,316674433333333;"6835"
